attrInteger,attrInteger,attrInteger,attrInteger
210083,467,21008300,210084
781615,566,78161500,781616
1364545,120,136454500,1364546
755152,642,75515200,755153
706822,920,70682200,706823
1377600,115,137760000,1377601
174633,379,17463300,174634
1169100,171,116910000,1169101
657992,713,65799200,657993
279167,30,27916700,279168
541575,25,54157500,541576
1985470,908,198547000,1985471
348085,380,34808500,348086
1306414,121,130641400,1306415
1342026,330,134202600,1342027
1869014,22,186901400,1869015
1455935,553,145593500,1455936
1209768,30,120976800,1209769
123488,435,12348800,123489
603324,253,60332400,603325
896299,503,89629900,896300
1162610,897,116261000,1162611
283379,313,28337900,283380
1850062,515,185006200,1850063
1781233,150,178123300,1781234
455540,955,45554000,455530
805120,736,80512000,805121
1994741,12,199474100,1994742
1952119,622,195211900,1952120
1236939,721,123693900,1236940
1109708,826,110970800,1109709
7739,24,773900,7740
1288812,76,128881200,1288813
1464840,693,146484000,1464841
1468784,605,146878400,1468785
708066,228,70806600,708067
1595196,481,159519600,1595197
564252,90,56425200,564253
1919631,612,191963100,1919632
852005,5,85200500,852006
783246,525,78324600,783247
1770086,43,177008600,1770087
55277,416,5527700,55278
1671244,431,167124400,1671245
190212,70,19021200,190213
1031495,323,103149500,1031496
617901,362,61790100,617902
806831,612,80683100,806832
1082197,101,108219700,1082198
804089,324,80408900,804090
1110610,835,111061000,1110611
1516875,700,151687500,1516876
134465,931,13446500,134466
1718097,408,171809700,1718098
584535,800,58453500,584536
1776718,450,177671800,1776719
24332,196,2433200,24333
587606,340,58760600,587607
1945363,536,194536300,1945364
1740719,943,174071900,1740720
370774,438,37077400,370775
1523796,409,152379600,1523797
789085,564,78908500,789086
1810786,126,181078600,1810787
1698382,138,169838200,1698383
223409,60,22340900,223410
1181321,408,118132100,1181311
1427955,840,142795500,1427956
1580749,544,158074900,1580750
1803691,827,180369100,1803692
942354,721,94235400,942355
1292504,423,129250400,1292505
866525,111,86652500,866526
566650,693,56665000,566651
118261,63,11826100,118262
1607101,303,160710100,1607102
1381592,828,138159200,1381593
1216612,264,121661200,1216613
110283,450,11028300,110284
277359,889,27735900,277360
1957636,413,195763600,1957637
926307,488,92630700,926308
227174,86,22717400,227175
565222,213,56522200,565223
1262581,377,126258100,1262582
1180357,803,118035700,1180358
597034,761,59703400,597035
1867427,541,186742700,1867428
1960135,991,196013500,1960136
821931,299,82193100,821932
1473304,294,147330400,1473305
1855400,484,185540000,1855401
123530,160,12353000,123531
1354273,184,135427300,1354274
640301,399,64030100,640302
125611,96,12561100,125612
1486588,34,148658800,1486589
752555,294,75255500,752556
56043,929,5604300,56044
836255,329,83625500,836245
1672428,872,167242800,1672429
658787,299,65878700,658788
831131,219,83113100,831132
463015,132,46301500,463016
1272895,476,127289500,1272896
430560,592,43056000,430561
1465636,998,146563600,1465637
566198,738,56619800,566199
1500663,364,150066300,1500664
365517,915,36551700,365518
481636,128,48163600,481637
1343004,531,134300400,1343005
1998067,523,199806700,1998068
1141882,133,114188200,1141883
895111,758,89511100,895112
105059,330,10505900,105060
933695,162,93369500,933696
956948,992,95694800,956949
779250,830,77925000,779251
1791431,686,179143100,1791432
483290,758,48329000,483291
955361,259,95536100,955362
623786,774,62378600,623787
1990323,84,199032300,1990324
237528,117,23752800,237529
956584,775,95658400,956585
608600,486,60860000,608601
995617,900,99561700,995618
1297830,997,129783000,1297831
841803,773,84180300,841804
17666,236,1766600,17656
1963197,717,196319700,1963198
668409,316,66840900,668410
419635,813,41963500,419636
946191,485,94619100,946192
1353437,11,135343700,1353438
1478257,699,147825700,1478258
939928,164,93992800,939929
846972,735,84697200,846973
1726411,903,172641100,1726412
962036,936,96203600,962037
1698011,218,169801100,1698012
140534,900,14053400,140535
1876586,333,187658600,1876587
77155,347,7715500,77156
1388378,621,138837800,1388379
491717,849,49171700,491718
1812324,778,181232400,1812325
1613135,897,161313500,1613136
1368059,841,136805900,1368060
1436283,936,143628300,1436284
713264,329,71326400,713265
210695,135,21069500,210685
1428205,327,142820500,1428206
1749419,966,174941900,1749420
990780,326,99078000,990781
918242,156,91824200,918243
9812,460,981200,9813
1349923,260,134992300,1349924
1374338,302,137433800,1374339
176082,261,17608200,176083
826437,637,82643700,826438
1444175,446,144417500,1444176
1912818,335,191281800,1912819
744170,895,74417000,744171
1714409,332,171440900,1714410
932965,983,93296500,932966
340380,410,34038000,340381
1814862,241,181486200,1814863
1254,283,125400,1255
1763473,337,176347300,1763474
803541,83,80354100,803542
196738,810,19673800,196739
441598,764,44159800,441599
692071,248,69207100,692072
1147900,1,114790000,1147901
1772160,396,177216000,1772161
791953,265,79195300,791954
1199740,366,119974000,1199741
1388850,420,138885000,1388840
1883659,840,188365900,1883660
83419,624,8341900,83420
1852970,580,185297000,1852971
1938401,588,193840100,1938402
1301626,395,130162600,1301627
1627932,724,162793200,1627933
1468712,60,146871200,1468713
644985,685,64498500,644986
277581,277,27758100,277582
1927727,302,192772700,1927728
376660,578,37666000,376661
50214,812,5021400,50215
1009264,896,100926400,1009265
1624144,599,162414400,1624145
1400501,621,140050100,1400502
1586765,581,158676500,1586766
1108986,256,110898600,1108987
1284619,347,128461900,1284620
597341,618,59734100,597342
917987,381,91798700,917988
1648589,276,164858900,1648590
1782131,271,178213100,1782132
1058678,519,105867800,1058679
899360,264,89936000,899361
1657671,577,165767100,1657672
851758,561,85175800,851759
375501,597,37550100,375502
1206134,851,120613400,1206135
1005192,578,100519200,1005193
75767,472,7576700,75768
1257627,673,125762700,1257628
721820,515,72182000,721821
513338,110,51333800,513339
732823,377,73282300,732824
1404989,465,140498900,1404990
1206634,242,120663400,1206635
150227,690,15022700,150228
363055,563,36305500,363056
33478,958,3347800,33479
1527958,213,152795800,1527959
1711996,620,171199600,1711997
1919597,240,191959700,1919598
259834,483,25983400,259835
219773,310,21977300,219774
1610956,96,161095600,1610957
77627,522,7762700,77628
261070,730,26107000,261071
686693,207,68669300,686694
1032481,190,103248100,1032471
81823,932,8182300,81824
52222,392,5222200,52223
1777725,469,177772500,1777726
400161,273,40016100,400162
1887800,599,188780000,1887801
401177,79,40117700,401178
1129435,196,112943500,1129436
1438914,565,143891400,1438915
1444854,248,144485400,1444855
1626079,569,162607900,1626080
644042,369,64404200,644043
1268946,471,126894600,1268947
344658,377,34465800,344659
497227,588,49722700,497228
160759,971,16075900,160760
721308,933,72130800,721309
959957,404,95995700,959958
752765,415,75276500,752766
869829,815,86982900,869830
1268029,304,126802900,1268030
565859,343,56585900,565860
1798178,314,179817800,1798179
1242875,942,124287500,1242876
1162202,314,116220200,1162203
1064156,255,106415600,1064157
1144278,770,114427800,1144279
1237249,461,123724900,1237250
1096573,661,109657300,1096574
692706,484,69270600,692707
56715,854,5671500,56716
1087872,680,108787200,1087873
1713700,767,171370000,1713701
1167529,398,116752900,1167530
620825,619,62082500,620826
1079483,310,107948300,1079484
652822,179,65282200,652823
42522,602,4252200,42523
362901,459,36290100,362902
342888,741,34288800,342889
223094,321,22309400,223095
239199,904,23919900,239200
673669,172,67366900,673670
1519029,381,151902900,1519030
1498482,640,149848200,1498483
750635,655,75063500,750636
953261,261,95326100,953262
1788766,916,178876600,1788767
1242226,971,124222600,1242227
1469908,688,146990800,1469909
99719,781,9971900,99720
1789607,618,178960700,1789608
1478830,91,147883000,1478831
140853,136,14085300,140854
145777,352,14577700,145778
1214264,360,121426400,1214265
1969678,96,196967800,1969679
178459,145,17845900,178460
737313,519,73731300,737314
503146,74,50314600,503147
970524,128,97052400,970525
1885026,629,188502600,1885027
1246526,164,124652600,1246527
515841,623,51584100,515842
109395,781,10939500,109396
1010189,563,101018900,1010190
233441,755,23344100,233442
1008517,198,100851700,1008518
1987825,39,198782500,1987826
750848,378,75084800,750849
1581500,559,158150000,1581501
555298,393,55529800,555299
856212,388,85621200,856213
1654023,544,165402300,1654024
334222,117,33422200,334223
1235019,556,123501900,1235020
1251485,796,125148500,1251486
1640739,722,164073900,1640740
1401282,682,140128200,1401283
361193,502,36119300,361194
1226565,303,122656500,1226566
738737,601,73873700,738738
753759,168,75375900,753760
1799191,384,179919100,1799192
230891,257,23089100,230892
1185080,461,118508000,1185081
647988,450,64798800,647989
1126175,242,112617500,1126176
870964,599,87096400,870965
1674060,564,167406000,1674061
1504073,962,150407300,1504074
493290,942,49329000,493291
1570861,977,157086100,1570862
1945019,595,194501900,1945020
747506,461,74750600,747507
314828,481,31482800,314829
1289646,363,128964600,1289647
227464,416,22746400,227465
1859443,991,185944300,1859444
1349638,975,134963800,1349639
1208734,880,120873400,1208735
687687,369,68768700,687677
1872203,623,187220300,1872204
1405962,77,140596200,1405963
814956,187,81495600,814957
1918739,157,191873900,1918740
723235,767,72323500,723236
325118,84,32511800,325119
1989400,582,198940000,1989401
1187169,155,118716900,1187170
512554,160,51255400,512555
1701504,901,170150400,1701505
1192010,387,119201000,1192011
38481,350,3848100,38482
1504099,611,150409900,1504100
150401,207,15040100,150402
814148,282,81414800,814149
774188,383,77418800,774189
1762443,680,176244300,1762444
685091,801,68509100,685092
443478,553,44347800,443479
521519,212,52151900,521520
899720,339,89972000,899721
939736,456,93973600,939737
769049,409,76904900,769050
800386,452,80038600,800387
16233,751,1623300,16234
1292604,150,129260400,1292605
1961993,120,196199300,1961994
1782203,931,178220300,1782204
769427,795,76942700,769428
860664,103,86066400,860665
430180,770,43018000,430181
214036,873,21403600,214037
1525166,434,152516600,1525167
1103621,658,110362100,1103622
1065465,237,106546500,1065466
887671,60,88767100,887661
1631428,799,163142800,1631429
1125526,155,112552600,1125527
1615047,392,161504700,1615037
278087,514,27808700,278088
907484,537,90748400,907485
707223,896,70722300,707224
362049,664,36204900,362050
236018,347,23601800,236019
1974575,919,197457500,1974576
944311,81,94431100,944312
183193,381,18319300,183194
104624,561,10462400,104625
1456027,240,145602700,1456028
26963,828,2696300,26964
1142468,156,114246800,1142469
261994,365,26199400,261995
485052,130,48505200,485053
34490,615,3449000,34491
63706,77,6370600,63707
1260395,603,126039500,1260396
464347,209,46434700,464337
1136304,450,113630400,1136305
1955167,602,195516700,1955168
1447994,879,144799400,1447995
518134,647,51813400,518135
1067556,531,106755600,1067557
501135,905,50113500,501136
49045,696,4904500,49035
450685,921,45068500,450686
1204248,364,120424800,1204249
603582,956,60358200,603583
1466077,933,146607700,1466078
1380437,354,138043700,1380438
1146372,565,114637200,1146373
1439600,107,143960000,1439601
1278447,982,127844700,1278448
982407,276,98240700,982408
1969175,612,196917500,1969176
631866,801,63186600,631867
153897,386,15389700,153898
1740539,372,174053900,1740540
405482,845,40548200,405483
241029,985,24102900,241030
225161,804,22516100,225162
1064942,141,106494200,1064943
344392,378,34439200,344393
903003,833,90300300,903004
1480566,383,148056600,1480567
492385,451,49238500,492386
414163,429,41416300,414164
906317,987,90631700,906318
381817,871,38181700,381818
525178,886,52517800,525179
906410,24,90641000,906411
203079,109,20307900,203069
753373,37,75337300,753374
308239,997,30823900,308240
453979,203,45397900,453980
481846,397,48184600,481847
1720944,565,172094400,1720945
1368714,730,136871400,1368715
1651447,347,165144700,1651448
1521060,82,152106000,1521061
1377446,891,137744600,1377447
172324,359,17232400,172325
940340,600,94034000,940341
590039,242,59003900,590040
663788,27,66378800,663789
242513,692,24251300,242514
663063,846,66306300,663064
1371216,996,137121600,1371206
1731368,481,173136800,1731369
767989,383,76798900,767990
1656642,178,165664200,1656643
1473877,199,147387700,1473878
572995,159,57299500,572996
1029877,220,102987700,1029878
142649,892,14264900,142650
1563650,703,156365000,1563651
1766398,166,176639800,1766399
749097,767,74909700,749098
895072,159,89507200,895073
1097301,57,109730100,1097302
1955744,116,195574400,1955745
1311731,113,131173100,1311732
929212,840,92921200,929213
135604,341,13560400,135605
245580,572,24558000,245581
100830,699,10083000,100831
1814040,962,181404000,1814041
676891,747,67689100,676892
459025,284,45902500,459015
1027131,216,102713100,1027132
848004,630,84800400,847994
255475,655,25547500,255476
1674211,936,167421100,1674212
1061108,765,106110800,1061109
1554064,396,155406400,1554065
1695104,395,169510400,1695105
1678402,735,167840200,1678403
1445942,548,144594200,1445943
452097,962,45209700,452098
1369309,178,136930900,1369310
1406826,428,140682600,1406827
659373,63,65937300,659374
965485,671,96548500,965486
1038458,27,103845800,1038459
456661,517,45666100,456662
1738728,221,173872800,1738729
1455701,607,145570100,1455702
701796,451,70179600,701797
1840341,413,184034100,1840342
98846,641,9884600,98847
651002,679,65100200,651003
1985748,3,198574800,1985749
1185184,472,118518400,1185185
698310,122,69831000,698311
1215535,568,121553500,1215536
226804,701,22680400,226805
524700,604,52470000,524701
1748400,43,174840000,1748401
413517,327,41351700,413518
919963,664,91996300,919964
856864,562,85686400,856865
1872472,267,187247200,1872473
1504287,348,150428700,1504288
845738,295,84573800,845739
1647481,10,164748100,1647482
368395,168,36839500,368396
1063765,232,106376500,1063766
186417,974,18641700,186418
1795854,818,179585400,1795844
1664844,566,166484400,1664845
1617693,139,161769300,1617694
702093,341,70209300,702094
608440,831,60844000,608441
1801530,439,180153000,1801531
1213347,721,121334700,1213348
290660,427,29066000,290661
47156,156,4715600,47157
778609,136,77860900,778610
771020,948,77102000,771021
516683,247,51668300,516684
1220655,909,122065500,1220656
1279421,687,127942100,1279422
211966,13,21196600,211967
1731249,210,173124900,1731250
1190198,177,119019800,1190199
228096,550,22809600,228097
1310337,813,131033700,1310338
1319846,896,131984600,1319847
1658934,877,165893400,1658935
862139,679,86213900,862129
351890,589,35189000,351891
741629,651,74162900,741630
65299,233,6529900,65300
314478,381,31447800,314479
1309357,534,130935700,1309358
1676424,611,167642400,1676425
927324,611,92732400,927325
1632201,964,163220100,1632202
1980948,111,198094800,1980949
172847,388,17284700,172848
1524659,985,152465900,1524660
712778,935,71277800,712779
193647,282,19364700,193648
181405,79,18140500,181406
491383,189,49138300,491384
147913,176,14791300,147914
591347,290,59134700,591348
221549,17,22154900,221550
1904565,450,190456500,1904566
1819178,23,181917800,1819179
1413833,81,141383300,1413834
551881,996,55188100,551882
158146,285,15814600,158147
139734,682,13973400,139735
335899,589,33589900,335900
804591,210,80459100,804592
906160,323,90616000,906161
63026,849,6302600,63027
690727,91,69072700,690728
1716048,746,171604800,1716049
262858,272,26285800,262859
1054385,975,105438500,1054386
660657,556,66065700,660658
899163,553,89916300,899164
327570,279,32757000,327571
1762051,338,176205100,1762052
657127,148,65712700,657128
1260387,664,126038700,1260388
533459,52,53345900,533460
1728737,613,172873700,1728738
784815,903,78481500,784816
1575590,765,157559000,1575591
1291231,252,129123100,1291232
740311,655,74031100,740312
978519,372,97851900,978520
1205648,417,120564800,1205649
879215,74,87921500,879216
1356188,250,135618800,1356189
1375812,987,137581200,1375813
122467,719,12246700,122457
1736057,202,173605700,1736058
299563,430,29956300,299564
63516,492,6351600,63517
1651559,913,165155900,1651560
1755901,337,175590100,1755902
1110860,101,111086000,1110861
1787754,77,178775400,1787755
207345,423,20734500,207346
1372826,297,137282600,1372827
263386,393,26338600,263387
1791294,345,179129400,1791295
442145,107,44214500,442146
1563826,340,156382600,1563827
357349,7,35734900,357350
998927,812,99892700,998917
72168,700,7216800,72169
1532655,964,153265500,1532656
1411907,240,141190700,1411908
277943,26,27794300,277944
635669,460,63566900,635670
496980,97,49698000,496981
1057973,345,105797300,1057974
1700375,497,170037500,1700376
1117348,732,111734800,1117349
1539747,441,153974700,1539748
1239343,371,123934300,1239344
746200,725,74620000,746201
150143,286,15014300,150144
1060575,704,106057500,1060576
1605697,550,160569700,1605698
1710742,305,171074200,1710743
1096291,792,109629100,1096292
45403,881,4540300,45404
1772328,42,177232800,1772329
1652239,911,165223900,1652240
101632,816,10163200,101633
548372,853,54837200,548373
1557187,370,155718700,1557188
1545889,953,154588900,1545890
637680,865,63768000,637681
612266,260,61226600,612267
49212,472,4921200,49213
1010093,495,101009300,1010094
911839,625,91183900,911840
1664606,76,166460600,1664607
279257,926,27925700,279258
1954658,796,195465800,1954659
37894,141,3789400,37895
400482,600,40048200,400483
1317902,177,131790200,1317903
1093537,568,109353700,1093538
682586,311,68258600,682587
1618620,778,161862000,1618621
514248,339,51424800,514249
36749,202,3674900,36750
1926592,533,192659200,1926593
523014,67,52301400,523015
374950,901,37495000,374951
305733,871,30573300,305734
1832918,593,183291800,1832919
834719,491,83471900,834720
191218,0,19121800,191208
1890386,795,189038600,1890387
432295,156,43229500,432296
666671,3,66667100,666672
1534042,723,153404200,1534032
1436367,884,143636700,1436368
1609775,243,160977500,1609776
1178256,924,117825600,1178257
1447633,951,144763300,1447634
585994,375,58599400,585995
451112,57,45111200,451113
469534,197,46953400,469535
1271397,106,127139700,1271398
706293,122,70629300,706294
6028,120,602800,6029
942218,946,94221800,942208
1708324,60,170832400,1708325
1895060,659,189506000,1895061
628557,673,62855700,628558
1294455,304,129445500,1294456
428234,42,42823400,428235
328917,690,32891700,328918
1246037,194,124603700,1246038
1689529,556,168952900,1689530
904356,268,90435600,904357
230472,102,23047200,230473
508773,454,50877300,508774
1097157,341,109715700,1097158
1739763,759,173976300,1739764
338065,793,33806500,338066
1554868,184,155486800,1554869
1394980,748,139498000,1394981
1433187,820,143318700,1433188
1292596,52,129259600,1292597
1915168,920,191516800,1915169
148466,531,14846600,148467
342004,180,34200400,342005
1055572,344,105557200,1055573
880215,184,88021500,880216
1822444,648,182244400,1822445
502805,600,50280500,502806
1496984,264,149698400,1496985
455967,61,45596700,455968
1304285,244,130428500,1304286
171592,915,17159200,171593
1337606,812,133760600,1337607
287232,788,28723200,287233
599896,49,59989600,599897
1188609,326,118860900,1188610
108123,2,10812300,108124
1105658,953,110565800,1105659
1428586,496,142858600,1428587
969368,593,96936800,969369
857293,762,85729300,857283
377181,557,37718100,377182
86397,587,8639700,86398
1370169,828,137016900,1370170
668832,872,66883200,668833
840709,522,84070900,840710
892400,598,89240000,892401
1470338,399,147033800,1470339
1648266,575,164826600,1648267
1360403,445,136040300,1360404
420152,91,42015200,420153
635500,307,63550000,635501
817525,417,81752500,817526
1043243,599,104324300,1043244
436653,412,43665300,436654
698673,493,69867300,698674
218951,135,21895100,218952
552500,702,55250000,552501
346712,138,34671200,346713
